FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000038,Renfrewshire,Council Area,2008,Count,GWh,1871.651,Gas,All
S12000038,Renfrewshire,Council Area,2008,Count,GWh,871.157,Electricity,All
S12000038,Renfrewshire,Council Area,2008,Count,GWh,2.121,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2008,Count,GWh,29.052,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2008,Count,GWh,1.227,Coal,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,34.925,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,1.319,Coal,All
S12000038,Renfrewshire,Council Area,2008,Count,GWh,1403.737,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,3992.461,All,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,1.169,Coal,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,14.39,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,945.868,Electricity,All
S12000038,Renfrewshire,Council Area,2006,Count,GWh,1405.214,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,4354.91,All,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,1423.057,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2008,Count,GWh,4178.945,All,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,1968.494,Gas,All
S12000038,Renfrewshire,Council Area,2007,Count,GWh,1.921,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,3868.717,All,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,1301.496,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,37.883,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,1771.159,Gas,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,1.203,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,1691.877,Gas,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,1.206,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,1.271,Coal,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,851.991,Electricity,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,1.156,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,1326.875,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,873.953,Electricity,All
S12000038,Renfrewshire,Council Area,2009,Count,GWh,1754.221,Gas,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,1.263,Coal,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,884.721,Electricity,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,4000.551,All,All
S12000038,Renfrewshire,Council Area,2010,Count,GWh,40.71,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,375.249,Gas,Industrial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,172.93,Gas,Commercial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,0.013,Coal,Commercial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,1.38,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,146.383,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,372.174,Gas,Industrial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,171.513,Gas,Commercial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,0.04,Coal,Commercial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,1.24,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,136.274,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,151.575,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,11.596,Petroleum Products,Domestic
S12000038,Renfrewshire,Council Area,2018,Count,GWh,1.407,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0.64,Petroleum Products,Public Sector
S12000038,Renfrewshire,Council Area,2019,Count,GWh,139.794,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,214.666,Gas,Commercial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,316.412,Gas,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,1582.511,Gas,All
S12000038,Renfrewshire,Council Area,2018,Count,GWh,1.745,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2018,Count,GWh,0.013,Coal,Commercial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,754.497,Electricity,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1175.808,Petroleum Products,Road Transport
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1.513,Petroleum Products,Rail
S12000038,Renfrewshire,Council Area,2018,Count,GWh,1361.696,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1349.58,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2013,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,299.988,Gas,Industrial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,0.737,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,0.809,Coal,All
S12000038,Renfrewshire,Council Area,2013,Count,GWh,297.13,Gas,Commercial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,0.04,Coal,Commercial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,116.63,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,772.197,Electricity,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,0.824,Coal,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,1602.374,Gas,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,3768.562,All,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,37.047,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2018,Count,GWh,3751.167,All,All
S12000038,Renfrewshire,Council Area,2018,Count,GWh,49.909,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,1.678,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2017,Count,GWh,1354.442,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2015,Count,GWh,288.919,Gas,Industrial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,247.477,Gas,Commercial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,0.043,Coal,Commercial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,1.531,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,135.882,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,282.591,Gas,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,245.278,Gas,Commercial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,0.844,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,124.16,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,0.138,Coal,Commercial
S12000038,Renfrewshire,Council Area,2008,Count,GWh,1.042,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2008,Count,GWh,163.754,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,312.526,Gas,Industrial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,294.877,Gas,Commercial
S12000038,Renfrewshire,Council Area,2006,Count,GWh,351.896,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2007,Count,GWh,239.315,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2006,Count,GWh,237.687,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2008,Count,GWh,216.392,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2007,Count,GWh,347.523,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2008,Count,GWh,328.035,Gas,Industrial
S12000038,Renfrewshire,Council Area,2008,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2005,Count,GWh,340.244,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2005,Count,GWh,231.231,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,0.051,Coal,Commercial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,0.822,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,135.544,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,333.575,Gas,Industrial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,275.695,Gas,Commercial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,0.033,Coal,Commercial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,0.732,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,136.456,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,330.593,Gas,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,311.924,Gas,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,234.656,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2020,Count,GWh,3456.148,All,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,232.907,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2020,Count,GWh,54.53,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2020,Count,GWh,7.063,Bioenergy & Wastes,Domestic
S12000038,Renfrewshire,Council Area,2017,Count,GWh,306.96,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2017,Count,GWh,177.375,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,271.465,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2018,Count,GWh,204.636,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0.687,Coal,Domestic
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0.013,Coal,Commercial
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0,Coal,Rail
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0.024,Coal,Public Sector
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2020,Count,GWh,61.592,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0,Coal,Agriculture
S12000038,Renfrewshire,Council Area,2020,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,226.031,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,299.392,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,315.657,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,289.492,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,229.05,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,231.049,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2008,Count,GWh,310.726,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2010,Count,GWh,236.346,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2009,Count,GWh,302.515,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,273.766,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,220.256,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,303.293,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2016,Count,GWh,175.256,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,285.959,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,232.496,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,217.19,Electricity,Industrial
S12000038,Renfrewshire,Council Area,2014,Count,GWh,174.804,Electricity,Commercial
S12000038,Renfrewshire,Council Area,2006,Count,GWh,5.587,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2007,Count,GWh,10.961,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2005,Count,GWh,2.11,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2009,Count,GWh,32.403,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2008,Count,GWh,26.715,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2012,Count,GWh,0.666,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,132.405,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,321.408,Gas,Industrial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2015,Count,GWh,31.258,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2016,Count,GWh,30.914,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2014,Count,GWh,38.923,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2018,Count,GWh,43.44,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2017,Count,GWh,31.337,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2011,Count,GWh,34.849,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2010,Count,GWh,37.286,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2013,Count,GWh,34.466,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2012,Count,GWh,29.869,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2006,Count,GWh,4375.897,All,All
S12000038,Renfrewshire,Council Area,2005,Count,GWh,1388.847,Petroleum Products,All
S12000038,Renfrewshire,Council Area,2006,Count,GWh,9.876,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2005,Count,GWh,2063.336,Gas,All
S12000038,Renfrewshire,Council Area,2005,Count,GWh,2.168,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2006,Count,GWh,2000.721,Gas,All
S12000038,Renfrewshire,Council Area,2006,Count,GWh,2.04,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2006,Count,GWh,1.036,Coal,All
S12000038,Renfrewshire,Council Area,2006,Count,GWh,957.021,Electricity,All
S12000038,Renfrewshire,Council Area,2013,Count,GWh,0.045,Coal,Commercial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2013,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2005,Count,GWh,1.139,Coal,All
S12000038,Renfrewshire,Council Area,2005,Count,GWh,948.392,Electricity,All
S12000038,Renfrewshire,Council Area,2005,Count,GWh,4409.804,All,All
S12000038,Renfrewshire,Council Area,2005,Count,GWh,5.922,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1586.203,Gas,All
S12000038,Renfrewshire,Council Area,2011,Count,GWh,0.809,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,284.946,Gas,Industrial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2011,Count,GWh,123.117,Petroleum Products,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,744.255,Electricity,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,467.563,Electricity,Industrial & Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1064.068,Gas,Domestic
S12000038,Renfrewshire,Council Area,2019,Count,GWh,237.189,Gas,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1.247,Petroleum Products,Commercial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,315.971,Gas,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,18.981,Petroleum Products,Agriculture
S12000038,Renfrewshire,Council Area,2012,Count,GWh,0.04,Coal,Commercial
S12000038,Renfrewshire,Council Area,2012,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1.857,Manufactured Fuels,Domestic
S12000038,Renfrewshire,Council Area,2012,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1.857,Manufactured Fuels,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0,Manufactured Fuels,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0,Coal,Agriculture
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0,Bioenergy & Wastes,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0.013,Coal,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,64.063,Bioenergy & Wastes,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0,Bioenergy & Wastes,Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0,Coal,Rail
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0.023,Coal,Public Sector
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0.722,Coal,Domestic
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0,Coal,Industrial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1150.397,All,Industrial & Commercial
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1361.896,All,Domestic
S12000038,Renfrewshire,Council Area,2019,Count,GWh,276.692,Electricity,Domestic
S12000038,Renfrewshire,Council Area,2019,Count,GWh,1234.424,All,Transport
S12000038,Renfrewshire,Council Area,2019,Count,GWh,6.961,Bioenergy & Wastes,Domestic
S12000038,Renfrewshire,Council Area,2019,Count,GWh,57.103,Bioenergy & Wastes,Road Transport
S12000038,Renfrewshire,Council Area,2019,Count,GWh,0.759,Coal,All
S12000038,Renfrewshire,Council Area,2019,Count,GWh,3746.717,All,All
S12000041,Angus,Council Area,2019,Count,GWh,963.885,All,Domestic
S12000041,Angus,Council Area,2019,Count,GWh,8.81,Coal,All
S12000041,Angus,Council Area,2019,Count,GWh,792.359,All,Industrial & Commercial
S12000041,Angus,Council Area,2019,Count,GWh,0.232,Coal,Public Sector
S12000041,Angus,Council Area,2019,Count,GWh,0.02,Coal,Rail
S12000041,Angus,Council Area,2019,Count,GWh,517.332,Electricity,All
S12000041,Angus,Council Area,2019,Count,GWh,289.985,Electricity,Industrial & Commercial
S12000041,Angus,Council Area,2019,Count,GWh,132.772,Gas,Commercial
S12000041,Angus,Council Area,2019,Count,GWh,980.426,All,Transport
S12000041,Angus,Council Area,2019,Count,GWh,227.347,Electricity,Domestic
S12000041,Angus,Council Area,2019,Count,GWh,98.47,Petroleum Products,Industrial
S12000041,Angus,Council Area,2019,Count,GWh,0.14,Petroleum Products,Public Sector
S12000041,Angus,Council Area,2019,Count,GWh,1.28,Petroleum Products,Commercial
S12000041,Angus,Council Area,2019,Count,GWh,118.597,Petroleum Products,Domestic
S12000041,Angus,Council Area,2019,Count,GWh,898.923,Petroleum Products,Road Transport
S12000041,Angus,Council Area,2019,Count,GWh,1240.624,Petroleum Products,All
S12000041,Angus,Council Area,2019,Count,GWh,36.847,Petroleum Products,Rail
S12000041,Angus,Council Area,2019,Count,GWh,881.257,Gas,All
S12000041,Angus,Council Area,2019,Count,GWh,5.833,Manufactured Fuels,Domestic
S12000041,Angus,Council Area,2019,Count,GWh,588.98,Gas,Domestic
S12000041,Angus,Council Area,2019,Count,GWh,159.505,Gas,Industrial
S12000041,Angus,Council Area,2019,Count,GWh,5.833,Manufactured Fuels,All
S12000041,Angus,Council Area,2019,Count,GWh,86.368,Petroleum Products,Agriculture
S12000041,Angus,Council Area,2019,Count,GWh,0,Manufactured Fuels,Industrial
S12000041,Angus,Council Area,2012,Count,GWh,22.63,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2013,Count,GWh,26.45,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2011,Count,GWh,26.854,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2015,Count,GWh,23.731,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2016,Count,GWh,24.034,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2014,Count,GWh,30.461,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2006,Count,GWh,4.345,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2007,Count,GWh,8.54,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2005,Count,GWh,1.425,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2009,Count,GWh,25.825,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2010,Count,GWh,29.554,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2008,Count,GWh,21.269,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2019,Count,GWh,10.795,Bioenergy & Wastes,Industrial
S12000041,Angus,Council Area,2019,Count,GWh,0,Coal,Agriculture
S12000041,Angus,Council Area,2019,Count,GWh,7.67,Bioenergy & Wastes,Commercial
S12000041,Angus,Council Area,2019,Count,GWh,3.414,Coal,Domestic
S12000041,Angus,Council Area,2019,Count,GWh,4.973,Coal,Industrial
S12000041,Angus,Council Area,2019,Count,GWh,0.171,Coal,Commercial
S12000041,Angus,Council Area,2018,Count,GWh,33.781,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2019,Count,GWh,2736.67,All,All
S12000041,Angus,Council Area,2017,Count,GWh,24.426,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2019,Count,GWh,44.635,Bioenergy & Wastes,Road Transport
S12000041,Angus,Council Area,2019,Count,GWh,82.814,Bioenergy & Wastes,All
S12000041,Angus,Council Area,2019,Count,GWh,19.714,Bioenergy & Wastes,Domestic
S12000041,Angus,Council Area,2009,Count,GWh,1.098,Coal,Commercial
S12000041,Angus,Council Area,2009,Count,GWh,7.759,Coal,Industrial
S12000041,Angus,Council Area,2009,Count,GWh,0.686,Bioenergy & Wastes,Industrial
S12000041,Angus,Council Area,2009,Count,GWh,175.187,Gas,Industrial
S12000041,Angus,Council Area,2009,Count,GWh,165.294,Gas,Commercial
S12000041,Angus,Council Area,2008,Count,GWh,2.608,Petroleum Products,Commercial
S12000041,Angus,Council Area,2008,Count,GWh,0,Manufactured Fuels,Industrial
S12000041,Angus,Council Area,2009,Count,GWh,0.172,Bioenergy & Wastes,Commercial
S12000041,Angus,Council Area,2008,Count,GWh,126.375,Petroleum Products,Industrial
S12000041,Angus,Council Area,2010,Count,GWh,0.148,Coal,Commercial
S12000041,Angus,Council Area,2010,Count,GWh,11.4,Coal,Industrial
S12000041,Angus,Council Area,2010,Count,GWh,0.138,Bioenergy & Wastes,Industrial
S12000041,Angus,Council Area,2010,Count,GWh,178.648,Gas,Industrial
S12000041,Angus,Council Area,2010,Count,GWh,168.56,Gas,Commercial
S12000041,Angus,Council Area,2009,Count,GWh,1.806,Petroleum Products,Commercial
S12000041,Angus,Council Area,2009,Count,GWh,0.036,Manufactured Fuels,Industrial
S12000041,Angus,Council Area,2010,Count,GWh,0.035,Bioenergy & Wastes,Commercial
S12000041,Angus,Council Area,2009,Count,GWh,119.393,Petroleum Products,Industrial
S12000041,Angus,Council Area,2007,Count,GWh,4.005,Coal,Industrial
S12000041,Angus,Council Area,2007,Count,GWh,163.142,Gas,Commercial
S12000041,Angus,Council Area,2007,Count,GWh,0.13,Coal,Commercial
S12000041,Angus,Council Area,2007,Count,GWh,0,Manufactured Fuels,Industrial
S12000041,Angus,Council Area,2007,Count,GWh,172.907,Gas,Industrial
S12000041,Angus,Council Area,2006,Count,GWh,143.071,Petroleum Products,Industrial
S12000041,Angus,Council Area,2006,Count,GWh,2.971,Petroleum Products,Commercial
S12000041,Angus,Council Area,2007,Count,GWh,0.757,Bioenergy & Wastes,Industrial
S12000041,Angus,Council Area,2007,Count,GWh,0.19,Bioenergy & Wastes,Commercial
S12000041,Angus,Council Area,2008,Count,GWh,5.531,Coal,Industrial
S12000041,Angus,Council Area,2008,Count,GWh,0.23,Coal,Commercial
S12000041,Angus,Council Area,2008,Count,GWh,173.254,Gas,Industrial
S12000041,Angus,Council Area,2008,Count,GWh,163.47,Gas,Commercial
S12000041,Angus,Council Area,2007,Count,GWh,142.51,Petroleum Products,Industrial
S12000041,Angus,Council Area,2007,Count,GWh,2.791,Petroleum Products,Commercial
S12000041,Angus,Council Area,2008,Count,GWh,1.411,Bioenergy & Wastes,Industrial
S12000041,Angus,Council Area,2008,Count,GWh,0.355,Bioenergy & Wastes,Commercial
