FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000017,Highland,Council Area,2011,Count,GWh,298.016,Gas,Commercial
S12000017,Highland,Council Area,2010,Count,GWh,654.536,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2010,Count,GWh,164.515,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2010,Count,GWh,2.335,Coal,Commercial
S12000017,Highland,Council Area,2009,Count,GWh,11.438,Petroleum Products,Commercial
S12000017,Highland,Council Area,2009,Count,GWh,384.99,Petroleum Products,Industrial
S12000017,Highland,Council Area,2010,Count,GWh,309.981,Gas,Industrial
S12000017,Highland,Council Area,2010,Count,GWh,0.878,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2010,Count,GWh,63.364,Coal,Industrial
S12000017,Highland,Council Area,2010,Count,GWh,292.476,Gas,Commercial
S12000017,Highland,Council Area,2005,Count,GWh,159.326,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2005,Count,GWh,40.046,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2005,Count,GWh,2.047,Coal,Commercial
S12000017,Highland,Council Area,2011,Count,GWh,371.403,Petroleum Products,Industrial
S12000017,Highland,Council Area,2011,Count,GWh,12.638,Petroleum Products,Commercial
S12000017,Highland,Council Area,2005,Count,GWh,316.893,Gas,Industrial
S12000017,Highland,Council Area,2005,Count,GWh,1.115,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2005,Count,GWh,46.522,Coal,Industrial
S12000017,Highland,Council Area,2005,Count,GWh,298.997,Gas,Commercial
S12000017,Highland,Council Area,2012,Count,GWh,272.215,Gas,Industrial
S12000017,Highland,Council Area,2012,Count,GWh,1.216,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2012,Count,GWh,267.61,Gas,Commercial
S12000017,Highland,Council Area,2012,Count,GWh,357.671,Petroleum Products,Industrial
S12000017,Highland,Council Area,2012,Count,GWh,10.336,Petroleum Products,Commercial
S12000017,Highland,Council Area,2012,Count,GWh,742.56,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2012,Count,GWh,179.808,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2012,Count,GWh,64.978,Coal,Industrial
S12000017,Highland,Council Area,2012,Count,GWh,2.884,Coal,Commercial
S12000017,Highland,Council Area,2007,Count,GWh,73.703,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2007,Count,GWh,18.525,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2007,Count,GWh,2.072,Coal,Commercial
S12000017,Highland,Council Area,2006,Count,GWh,18.867,Petroleum Products,Commercial
S12000017,Highland,Council Area,2006,Count,GWh,477.56,Petroleum Products,Industrial
S12000017,Highland,Council Area,2007,Count,GWh,294.746,Gas,Industrial
S12000017,Highland,Council Area,2007,Count,GWh,0.979,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2007,Count,GWh,44.878,Coal,Industrial
S12000017,Highland,Council Area,2007,Count,GWh,278.101,Gas,Commercial
S12000017,Highland,Council Area,2006,Count,GWh,153.064,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2006,Count,GWh,38.472,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2006,Count,GWh,2.851,Coal,Commercial
S12000017,Highland,Council Area,2005,Count,GWh,24.705,Petroleum Products,Commercial
S12000017,Highland,Council Area,2005,Count,GWh,701.268,Petroleum Products,Industrial
S12000017,Highland,Council Area,2006,Count,GWh,309.945,Gas,Industrial
S12000017,Highland,Council Area,2006,Count,GWh,1.051,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2006,Count,GWh,62.418,Coal,Industrial
S12000017,Highland,Council Area,2006,Count,GWh,292.442,Gas,Commercial
S12000017,Highland,Council Area,2015,Count,GWh,8.768,Petroleum Products,Commercial
S12000017,Highland,Council Area,2015,Count,GWh,352.15,Petroleum Products,Industrial
S12000017,Highland,Council Area,2015,Count,GWh,346.322,Gas,Industrial
S12000017,Highland,Council Area,2015,Count,GWh,0.812,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2016,Count,GWh,2.837,Coal,Commercial
S12000017,Highland,Council Area,2016,Count,GWh,53.903,Coal,Industrial
S12000017,Highland,Council Area,2016,Count,GWh,405.345,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2016,Count,GWh,584.917,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2015,Count,GWh,529.463,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2015,Count,GWh,436.462,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2014,Count,GWh,13.19,Petroleum Products,Commercial
S12000017,Highland,Council Area,2014,Count,GWh,333.881,Petroleum Products,Industrial
S12000017,Highland,Council Area,2015,Count,GWh,56.146,Coal,Industrial
S12000017,Highland,Council Area,2015,Count,GWh,296.646,Gas,Commercial
S12000017,Highland,Council Area,2015,Count,GWh,3.059,Coal,Commercial
S12000017,Highland,Council Area,2014,Count,GWh,745.817,Bioenergy & Wastes,Industrial
S12000017,Highland,Council Area,2014,Count,GWh,208.112,Bioenergy & Wastes,Commercial
S12000017,Highland,Council Area,2014,Count,GWh,75.439,Coal,Industrial
S12000017,Highland,Council Area,2014,Count,GWh,2.884,Coal,Commercial
S12000017,Highland,Council Area,2013,Count,GWh,11.687,Petroleum Products,Commercial
S12000017,Highland,Council Area,2013,Count,GWh,2.815,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2013,Count,GWh,297.894,Petroleum Products,Industrial
S12000017,Highland,Council Area,2016,Count,GWh,0.364,Manufactured Fuels,Industrial
S12000017,Highland,Council Area,2016,Count,GWh,7.125,Petroleum Products,Commercial
S12000017,Highland,Council Area,2016,Count,GWh,177.581,Gas,Commercial
S12000017,Highland,Council Area,2016,Count,GWh,385.342,Gas,Industrial
S12000017,Highland,Council Area,2014,Count,GWh,331.351,Gas,Industrial
S12000017,Highland,Council Area,2014,Count,GWh,287.6,Gas,Commercial
S12000017,Highland,Council Area,2014,Count,GWh,2.871,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.727,Petroleum Products,Public Sector
S12000018,Inverclyde,Council Area,2011,Count,GWh,5.26,Petroleum Products,Domestic
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.162,Petroleum Products,Rail
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.941,Manufactured Fuels,Domestic
S12000018,Inverclyde,Council Area,2011,Count,GWh,496.316,Gas,Domestic
S12000018,Inverclyde,Council Area,2011,Count,GWh,6.995,Petroleum Products,Agriculture
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.12,Coal,Public Sector
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.597,Coal,Domestic
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2012,Count,GWh,3.237,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2011,Count,GWh,445.305,Petroleum Products,Road Transport
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.001,Coal,Agriculture
S12000018,Inverclyde,Council Area,2010,Count,GWh,450.42,Petroleum Products,Road Transport
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.182,Petroleum Products,Rail
S12000018,Inverclyde,Council Area,2011,Count,GWh,2.65,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,6.273,Petroleum Products,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,6.899,Petroleum Products,Agriculture
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.37,Petroleum Products,Public Sector
S12000018,Inverclyde,Council Area,2011,Count,GWh,162.613,Electricity,Domestic
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2011,Count,GWh,200.825,Electricity,Industrial & Commercial
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.625,Coal,Domestic
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.001,Coal,Agriculture
S12000018,Inverclyde,Council Area,2011,Count,GWh,0.133,Coal,Public Sector
S12000018,Inverclyde,Council Area,2013,Count,GWh,480.307,Gas,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,192.858,Electricity,Industrial & Commercial
S12000018,Inverclyde,Council Area,2013,Count,GWh,1.035,Manufactured Fuels,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.129,Coal,Public Sector
S12000018,Inverclyde,Council Area,2013,Count,GWh,153.577,Electricity,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,408.782,Petroleum Products,Road Transport
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.178,Petroleum Products,Rail
S12000018,Inverclyde,Council Area,2014,Count,GWh,3.546,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,5.374,Petroleum Products,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,7.118,Petroleum Products,Agriculture
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.245,Petroleum Products,Public Sector
S12000018,Inverclyde,Council Area,2012,Count,GWh,7.204,Petroleum Products,Agriculture
S12000018,Inverclyde,Council Area,2012,Count,GWh,1.137,Manufactured Fuels,Domestic
S12000018,Inverclyde,Council Area,2012,Count,GWh,5.238,Petroleum Products,Domestic
S12000018,Inverclyde,Council Area,2012,Count,GWh,197.119,Electricity,Industrial & Commercial
S12000018,Inverclyde,Council Area,2012,Count,GWh,156.437,Electricity,Domestic
S12000018,Inverclyde,Council Area,2012,Count,GWh,487.902,Gas,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.0,Coal,Agriculture
S12000018,Inverclyde,Council Area,2013,Count,GWh,3.786,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.573,Coal,Domestic
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.175,Petroleum Products,Rail
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.375,Petroleum Products,Public Sector
S12000018,Inverclyde,Council Area,2012,Count,GWh,414.588,Petroleum Products,Road Transport
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.012,Coal,Commercial
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.438,Coal,Domestic
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.0,Coal,Agriculture
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.016,Coal,Public Sector
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.01,Coal,Industrial
S12000018,Inverclyde,Council Area,2019,Count,GWh,19.41,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2019,Count,GWh,125.715,Electricity,Domestic
S12000018,Inverclyde,Council Area,2019,Count,GWh,167.891,Electricity,Industrial & Commercial
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2010,Count,GWh,14.556,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2009,Count,GWh,12.558,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2012,Count,GWh,11.283,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2011,Count,GWh,13.509,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2006,Count,GWh,2.206,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.886,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2008,Count,GWh,10.172,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2007,Count,GWh,4.123,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2018,Count,GWh,15.369,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2017,Count,GWh,11.666,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2019,Count,GWh,6.078,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2014,Count,GWh,14.936,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2013,Count,GWh,12.79,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2016,Count,GWh,11.763,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2015,Count,GWh,11.989,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.494,Petroleum Products,Public Sector
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.18,Petroleum Products,Rail
S12000018,Inverclyde,Council Area,2009,Count,GWh,5.799,Petroleum Products,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,2.99,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2009,Count,GWh,466.57,Petroleum Products,Road Transport
S12000018,Inverclyde,Council Area,2009,Count,GWh,525.935,Gas,Domestic
S12000018,Inverclyde,Council Area,2009,Count,GWh,184.906,Electricity,Industrial & Commercial
S12000018,Inverclyde,Council Area,2009,Count,GWh,6.846,Petroleum Products,Agriculture
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.898,Manufactured Fuels,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,202.243,Electricity,Industrial & Commercial
S12000018,Inverclyde,Council Area,2010,Count,GWh,165.168,Electricity,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.921,Manufactured Fuels,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,513.407,Gas,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.633,Coal,Domestic
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.001,Coal,Agriculture
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2010,Count,GWh,0.131,Coal,Public Sector
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.123,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2019,Count,GWh,1.541,Manufactured Fuels,Domestic
S12000018,Inverclyde,Council Area,2019,Count,GWh,7.818,Petroleum Products,Agriculture
S12000018,Inverclyde,Council Area,2019,Count,GWh,483.718,Gas,Domestic
S12000018,Inverclyde,Council Area,2019,Count,GWh,71.799,Gas,Commercial
S12000018,Inverclyde,Council Area,2019,Count,GWh,86.255,Gas,Industrial
S12000018,Inverclyde,Council Area,2019,Count,GWh,406.283,Petroleum Products,Road Transport
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.153,Petroleum Products,Rail
S12000018,Inverclyde,Council Area,2009,Count,GWh,172.078,Electricity,Domestic
S12000018,Inverclyde,Council Area,2019,Count,GWh,4.989,Petroleum Products,Domestic
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.703,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2019,Count,GWh,0.369,Petroleum Products,Public Sector
S12000018,Inverclyde,Council Area,2019,Count,GWh,15.747,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2017,Count,GWh,59.781,Gas,Commercial
S12000018,Inverclyde,Council Area,2017,Count,GWh,129.721,Gas,Industrial
S12000018,Inverclyde,Council Area,2017,Count,GWh,0.043,Coal,Industrial
S12000018,Inverclyde,Council Area,2017,Count,GWh,0.776,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2017,Count,GWh,17.815,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2017,Count,GWh,0.156,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2016,Count,GWh,16.085,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2017,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2016,Count,GWh,0.699,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2017,Count,GWh,0.012,Coal,Commercial
S12000018,Inverclyde,Council Area,2017,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,0.154,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,0.78,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2018,Count,GWh,95.484,Gas,Industrial
S12000018,Inverclyde,Council Area,2005,Count,GWh,89.692,Electricity,Commercial
S12000018,Inverclyde,Council Area,2005,Count,GWh,131.976,Electricity,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,18.541,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,0.012,Coal,Commercial
S12000018,Inverclyde,Council Area,2018,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2018,Count,GWh,64.78,Gas,Commercial
S12000018,Inverclyde,Council Area,2018,Count,GWh,0.038,Coal,Industrial
S12000018,Inverclyde,Council Area,2015,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2015,Count,GWh,0.036,Coal,Commercial
S12000018,Inverclyde,Council Area,2015,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2015,Count,GWh,83.701,Gas,Commercial
S12000018,Inverclyde,Council Area,2015,Count,GWh,97.717,Gas,Industrial
S12000018,Inverclyde,Council Area,2015,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,98.975,Gas,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,0.565,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,85.906,Gas,Commercial
S12000018,Inverclyde,Council Area,2014,Count,GWh,14.829,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,0.394,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2016,Count,GWh,0.038,Coal,Industrial
S12000018,Inverclyde,Council Area,2016,Count,GWh,51.67,Gas,Commercial
S12000018,Inverclyde,Council Area,2016,Count,GWh,0.033,Coal,Commercial
S12000018,Inverclyde,Council Area,2016,Count,GWh,0.112,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2016,Count,GWh,112.121,Gas,Industrial
S12000018,Inverclyde,Council Area,2015,Count,GWh,0.857,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2015,Count,GWh,17.058,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2015,Count,GWh,0.31,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2016,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2016,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2019,Count,GWh,84.259,Electricity,Industrial
S12000018,Inverclyde,Council Area,2019,Count,GWh,83.631,Electricity,Commercial
S12000018,Inverclyde,Council Area,2020,Count,GWh,19.091,Bioenergy & Wastes,Road Transport
S12000018,Inverclyde,Council Area,2020,Count,GWh,6.167,Bioenergy & Wastes,Domestic
S12000018,Inverclyde,Council Area,2017,Count,GWh,64.827,Electricity,Commercial
S12000018,Inverclyde,Council Area,2017,Count,GWh,112.187,Electricity,Industrial
S12000018,Inverclyde,Council Area,2016,Count,GWh,111.671,Electricity,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,98.278,Electricity,Industrial
S12000018,Inverclyde,Council Area,2018,Count,GWh,74.084,Electricity,Commercial
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.017,Coal,Public Sector
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.0,Coal,Rail
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.017,Coal,Industrial
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.0,Coal,Agriculture
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.417,Coal,Domestic
S12000018,Inverclyde,Council Area,2020,Count,GWh,0.012,Coal,Commercial
S12000018,Inverclyde,Council Area,2009,Count,GWh,80.07,Electricity,Commercial
S12000018,Inverclyde,Council Area,2009,Count,GWh,104.836,Electricity,Industrial
S12000018,Inverclyde,Council Area,2008,Count,GWh,124.958,Electricity,Industrial
S12000018,Inverclyde,Council Area,2010,Count,GWh,115.65,Electricity,Industrial
S12000018,Inverclyde,Council Area,2011,Count,GWh,86.393,Electricity,Commercial
S12000018,Inverclyde,Council Area,2010,Count,GWh,86.592,Electricity,Commercial
S12000018,Inverclyde,Council Area,2006,Count,GWh,140.148,Electricity,Industrial
S12000018,Inverclyde,Council Area,2007,Count,GWh,83.871,Electricity,Commercial
S12000018,Inverclyde,Council Area,2006,Count,GWh,94.662,Electricity,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,87.022,Electricity,Commercial
S12000018,Inverclyde,Council Area,2007,Count,GWh,121.794,Electricity,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,94.331,Electricity,Industrial
S12000018,Inverclyde,Council Area,2015,Count,GWh,86.071,Electricity,Commercial
S12000018,Inverclyde,Council Area,2014,Count,GWh,75.922,Electricity,Commercial
S12000018,Inverclyde,Council Area,2016,Count,GWh,64.529,Electricity,Commercial
S12000018,Inverclyde,Council Area,2015,Count,GWh,106.982,Electricity,Industrial
S12000018,Inverclyde,Council Area,2012,Count,GWh,87.071,Electricity,Commercial
S12000018,Inverclyde,Council Area,2012,Count,GWh,110.048,Electricity,Industrial
S12000018,Inverclyde,Council Area,2011,Count,GWh,114.432,Electricity,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,106.373,Electricity,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,86.485,Electricity,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2007,Count,GWh,24.111,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2008,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2008,Count,GWh,109.985,Gas,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,0.043,Coal,Commercial
S12000018,Inverclyde,Council Area,2007,Count,GWh,109.319,Gas,Commercial
S12000018,Inverclyde,Council Area,2007,Count,GWh,115.861,Gas,Industrial
S12000018,Inverclyde,Council Area,2007,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2007,Count,GWh,0.545,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2007,Count,GWh,0.273,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.11,Coal,Commercial
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,101.919,Gas,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.343,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,96.164,Gas,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,0.465,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2008,Count,GWh,0.502,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,116.568,Gas,Industrial
S12000018,Inverclyde,Council Area,2009,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2008,Count,GWh,23.694,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.277,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.77,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2005,Count,GWh,138.14,Gas,Industrial
S12000018,Inverclyde,Council Area,2006,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2006,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2005,Count,GWh,24.001,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.024,Coal,Commercial
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2005,Count,GWh,130.339,Gas,Commercial
S12000018,Inverclyde,Council Area,2005,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2006,Count,GWh,24.482,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2007,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2006,Count,GWh,0.58,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2007,Count,GWh,0.024,Coal,Commercial
S12000018,Inverclyde,Council Area,2007,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2006,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2006,Count,GWh,123.118,Gas,Commercial
S12000018,Inverclyde,Council Area,2006,Count,GWh,0.033,Coal,Commercial
S12000018,Inverclyde,Council Area,2006,Count,GWh,0.271,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2006,Count,GWh,130.486,Gas,Industrial
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.311,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2012,Count,GWh,17.59,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.523,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.038,Coal,Commercial
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.034,Coal,Commercial
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2012,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2012,Count,GWh,99.932,Gas,Industrial
S12000018,Inverclyde,Council Area,2012,Count,GWh,98.242,Gas,Commercial
S12000018,Inverclyde,Council Area,2014,Count,GWh,0.0,Bioenergy & Wastes,Commercial
S12000018,Inverclyde,Council Area,2014,Count,GWh,0.0,Bioenergy & Wastes,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,13.791,Petroleum Products,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,0.013,Coal,Industrial
S12000018,Inverclyde,Council Area,2014,Count,GWh,0.034,Coal,Commercial
S12000018,Inverclyde,Council Area,2013,Count,GWh,101.283,Gas,Commercial
S12000018,Inverclyde,Council Area,2013,Count,GWh,102.257,Gas,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.0,Coal,Industrial
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.342,Petroleum Products,Commercial
S12000018,Inverclyde,Council Area,2013,Count,GWh,0.502,Manufactured Fuels,Industrial
S12000018,Inverclyde,Council Area,2010,Count,GWh,99.463,Gas,Commercial
S12000018,Inverclyde,Council Area,2010,Count,GWh,105.416,Gas,Industrial
